restaurant_name,address,zip_code,restaurant_style,rating_count,avg_rating,price_range,image
Kofusion,1 E Main St,61820,Asian Fusion Sushi Bars ,0,0,2,https://s3-media4.fl.yelpcdn.com/bphoto/SxzAsZleYc-qhq7A8q_VMA/o.jpg
Chili's,1905 N Prospect Ave,61822,American (Traditional) Bars Tex-Mex ,0,0,2,https://s3-media3.fl.yelpcdn.com/bphoto/pAKwciKw6q2iLqCKm8GuPg/o.jpg
BIGGBY COFFEE,401 S Mattis Ave,61821,Coffee & Tea Cafes ,0,0,1,https://s3-media2.fl.yelpcdn.com/bphoto/av3WZ1tEFwbGzPOLNOa5lA/o.jpg
The Pop Stop,,61820,Food Trucks ,0,0,2,https://s3-media1.fl.yelpcdn.com/bphoto/psjeDpxNMnJEvWMbKMM2mQ/o.jpg
Firehouse Subs,803 W Anthony Dr,61822,Sandwiches Fast Food Delis ,0,0,1,https://s3-media2.fl.yelpcdn.com/bphoto/7yLlYELFNP26C9L-45lrlQ/o.jpg
The Cake Artist's Studio,1100 W Bloomington Rd,61820,Bakeries ,0,0,2,https://s3-media1.fl.yelpcdn.com/bphoto/lUGSPzeZVP1zJjhWctvg9w/o.jpg
Ming Garden,1804 Sangamon Dr,61821,Chinese ,0,0,1,https://s3-media2.fl.yelpcdn.com/bphoto/wfVXQRy20b5zKPlVF91B-w/o.jpg
Noodles & Company,528 East Grn,61820,Noodles Salad Pasta Shops ,0,0,1,https://s3-media3.fl.yelpcdn.com/bphoto/D-hhxz6pCxXuEHHWFwIMOQ/o.jpg
South China Restaurant,25 E Springfield Ave,61820,Chinese ,0,0,2,https://s3-media1.fl.yelpcdn.com/bphoto/V5BaPRCVq9HBlZLfXBp2-w/o.jpg
Pizza Palace,560 John St,60957,Pizza Italian Chicken Wings ,0,0,0,https://s3-media2.fl.yelpcdn.com/bphoto/eCyvzsIyHreW4pEB3loscQ/o.jpg
The Blind Pig Brewery,120 N Neil St,61820,Breweries ,0,0,1,https://s3-media1.fl.yelpcdn.com/bphoto/TOJ8KLJk8Z01ojB1BpsGFw/o.jpg
Sushi Ichiban,619 S Wright St,61820,Sushi Bars Japanese ,0,0,2,https://s3-media3.fl.yelpcdn.com/bphoto/SxX3hxG89NV_nDeIpVldtQ/o.jpg
Mom & Pop's Kettle Korn Stop,119 S Market St,60957,Popcorn Shops ,0,0,0,https://s3-media4.fl.yelpcdn.com/bphoto/jNMoH9W4OugckjaWSFEI4A/o.jpg
Hot Wok Express,1102 W University Ave,61801,Chinese ,0,0,1,https://s3-media4.fl.yelpcdn.com/bphoto/OHj-mkjkcFayH5DIZC23fA/o.jpg
Sushi Rock,621 E Green St,61820,Japanese Korean Sushi Bars ,0,0,2,https://s3-media2.fl.yelpcdn.com/bphoto/KdQv5TJntsF8dXQicfvf3w/o.jpg
Haymakers,202 Devonshire Dr,61820,Gas Stations Convenience Stores ,0,0,1,https://s3-media2.fl.yelpcdn.com/bphoto/lHFW3CM4XTjxC4BKZvANtw/o.jpg
Chipotle Mexican Grill,903 W Anthony Dr,61821,Mexican Fast Food ,0,0,1,https://s3-media4.fl.yelpcdn.com/bphoto/QOTnBxn-oEavXtfkX8W-kw/o.jpg
Evo Cafe,711 S 6th St,61820,Chinese ,0,0,2,https://s3-media1.fl.yelpcdn.com/bphoto/HkseZpoiH65BMO5olvGnDg/o.jpg
Mia Za's Cafe,629 E Green St,61820,Pizza Italian Cafes ,0,0,1,https://s3-media4.fl.yelpcdn.com/bphoto/1xisNuF1QgaJktmkjx6vtg/o.jpg
Best Wok,907 W Marketview Dr,61822,Chinese ,0,0,1,https://s3-media2.fl.yelpcdn.com/bphoto/qBdcLJ3WJDhnZqZaydWDzw/o.jpg
Bombay Indian Grill,401 E Green St,61820,Indian ,0,0,2,https://s3-media1.fl.yelpcdn.com/bphoto/NHEWHLxfozrPlhny_Xmu3g/o.jpg
