"restaurant_name","address","zip_code","restaurant_style","rating_count","avg_rating","price_range","image"
"Pokémolé","530 S Occidental Blvd","90057","Poke Sushi Bars ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/1Ej_EDjD1MStCkn8DYq8Ag/o.jpg"
"Koja Kitchen DTLA","611 W 7th St","90017","Korean Japanese Asian Fusion ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/W8Hrdlg6RsbMxEB5S88A5Q/o.jpg"
"Revolutionario: North African Tacos","1436 W Jefferson Blvd","90007","African Mexican Halal ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/LSpOmOiWmEw_wrifJmA38A/o.jpg"
"Rays Texas BBQ","6038 Santa Fe Ave","90255","Barbeque Smokehouse Salad ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/Ql23pKC6iTbf0ngKjYif7g/o.jpg"
"Western Doma Noodles","429 N Western Ave","90004","Korean Noodles ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/9TQ2_cr4ZHd7PN1ujLtZTw/o.jpg"
"MAC'D","1570 S Western Ave","90006","American (New) ",0,0,0,"https://s3-media3.fl.yelpcdn.com/bphoto/_FJkT8bb6TJv6UTlXYGPxA/o.jpg"
"Shaka Shack Burgers","1701 Ocean Park Blvd","90405","Burgers ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/qgSxzqtIM_706k2HWVWwrQ/o.jpg"
"El Zarape","5203 Fountain Ave","90029","Mexican ",0,0,1,"https://s3-media1.fl.yelpcdn.com/bphoto/6-MA_D8kelEyaEeqxNBW4Q/o.jpg"
"Shake Shack","6201 Hollywood Blvd","90028","Burgers ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/x0F2T6Bo2kBSivyPwMQliw/o.jpg"
"Toranj","10861 Lindbrook Dr","90024","Persian/Iranian ",0,0,0,"https://s3-media1.fl.yelpcdn.com/bphoto/9TRQDuw---QeCtQpDWWqmQ/o.jpg"
"Sorra","1550 N El Centro Ave","90028","Japanese Mexican ",0,0,0,"https://s3-media1.fl.yelpcdn.com/bphoto/DM8RqufsAgRQc9Eg4wmnMA/o.jpg"
"Nachos Lab","1322 W Rosecrans Ave","90247","Mexican ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/kd9ZLXJCaFY-yHnk-5811g/o.jpg"
"Lao Tao","727 N Broadway","90012","Taiwanese ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/VK5pTxY-5PxSrA5o52WP1A/o.jpg"
"Malibu Farm Pier Cafe","23000 Pacific Coast Hwy","90265","Cafes ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/h-o5o0jgIkmV5qKtRDbUHg/o.jpg"
"Carney's Sunset Strip","8351 W Sunset Blvd","90069","Burgers Hot Dogs Sandwiches ",0,0,1,"https://s3-media4.fl.yelpcdn.com/bphoto/Apj_Hpz40wFvdLC06MHYTQ/o.jpg"
"Mario's Peruvian & Seafood","5786 Melrose Ave","90038","Seafood Peruvian ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/a6kiULS1ljDmoSmLcpRJYw/o.jpg"
"Ricky's Fish Tacos","3201 Riverside Dr","90027","Food Trucks Tacos ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/xOUSwBSssYYBgbLzqV_2dg/o.jpg"
"Urth Caffé- Melrose","8565 Melrose Ave","90069","Coffee & Tea Breakfast & Brunch Bakeries ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/0TeADHPlkHpqi9DAdqUCaA/o.jpg"
"Urban Plates","12746-3 W Jefferson Blvd","90094","American (New) Salad Sandwiches ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/kL7F7ok7L_i8gbeVMmf5uA/o.jpg"
"Hot Motha Clucker","4625 Woodman Ave","91423","Southern Chicken Shop Street Vendors ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/afVv73H_75fLM3ZXK9psbQ/o.jpg"
"Best Fish Taco In Ensenada","1650 Hillhurst Ave","90027","Mexican ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/oEDBOqMt2u15VA3-61Z9Cg/o.jpg"
"Papa's Chicken","3003 W Olympic Blvd","90006","Chicken Wings Korean American (Traditional) ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/T7TzGh2KC9qYT1R4Sow4fQ/o.jpg"
"Fresh Corn Grill","8714 Santa Monica Blvd","90069","Pizza Sandwiches Salad ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/MFyz_rY8g2xNBOr-OhjOoA/o.jpg"
"いざかや おせん- IZAKAYA OSEN","2903 Sunset Blvd","90026","Sushi Bars Izakaya Seafood ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/DooIduLkNsT4--F_A38r_Q/o.jpg"
"The Crack Shack - Pasadena","30 W Green St","91105","Chicken Shop Bars American (New) ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/bFdsFGLESGiyznP9IWbSKA/o.jpg"
"Pizza Sociale","448 West Olympic Blvd","90015","Pizza ",0,0,0,"https://s3-media4.fl.yelpcdn.com/bphoto/wu2Nwz7PDs50IoVt9oL6og/o.jpg"
"Leo's Tacos Truck","1515 S La Brea Ave","90019","Food Trucks Tacos ",0,0,1,"https://s3-media1.fl.yelpcdn.com/bphoto/EnENQLNGtYeRoN1BXM_tBw/o.jpg"
"Otus Thai Kitchen & Coffee","1253 N La Brea Ave","90038","Thai Breakfast & Brunch Cafes ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/k67Y313j-22wyI92QziwCw/o.jpg"
"Wings & Pot","2108 W Manchester Ave","90047","Chicken Wings ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/czApE5NOu2RK8kbr71vaHw/o.jpg"
"The Seafood Xperience","2100 W Florence Ave","90047","Seafood ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/EEnh_8Q7fYh9nTHQl-5dpw/o.jpg"
"Mari Kimbap Shop","3417 W 6th St","90020","Korean ",0,0,1,"https://s3-media1.fl.yelpcdn.com/bphoto/77qWVBTfns3PraBRUVsHnQ/o.jpg"
"Eat This Cafe","6547 Santa Monica Blvd","90038","Breakfast & Brunch Sandwiches Salad ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/Qfsjtc6j3cblq4YNLOtWsw/o.jpg"
"Revolutionario: North African Tacos","1436 W Jefferson Blvd","90007","African Mexican Halal ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/LSpOmOiWmEw_wrifJmA38A/o.jpg"
"Rays Texas BBQ","6038 Santa Fe Ave","90255","Barbeque Smokehouse Salad ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/Ql23pKC6iTbf0ngKjYif7g/o.jpg"
"Western Doma Noodles","429 N Western Ave","90004","Korean Noodles ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/9TQ2_cr4ZHd7PN1ujLtZTw/o.jpg"
"MAC'D","1570 S Western Ave","90006","American (New) ",0,0,0,"https://s3-media3.fl.yelpcdn.com/bphoto/_FJkT8bb6TJv6UTlXYGPxA/o.jpg"
"Shaka Shack Burgers","1701 Ocean Park Blvd","90405","Burgers ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/qgSxzqtIM_706k2HWVWwrQ/o.jpg"
"Shake Shack","6201 Hollywood Blvd","90028","Burgers ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/x0F2T6Bo2kBSivyPwMQliw/o.jpg"
"Toranj","10861 Lindbrook Dr","90024","Persian/Iranian ",0,0,0,"https://s3-media1.fl.yelpcdn.com/bphoto/9TRQDuw---QeCtQpDWWqmQ/o.jpg"
"Sorra","1550 N El Centro Ave","90028","Japanese Mexican ",0,0,0,"https://s3-media1.fl.yelpcdn.com/bphoto/DM8RqufsAgRQc9Eg4wmnMA/o.jpg"
"Empanada's Place","3811 Sawtelle Blvd","90066","Argentine Empanadas ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/3vO9cho5Qcmt25E4g0iuzQ/o.jpg"
"The Griddle Cafe","7916 W Sunset Blvd","90046","Breakfast & Brunch Coffee & Tea Sandwiches ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/ltbTeMTtJFjpdEriqQGpZw/o.jpg"
"Alcove Café & Bakery","1929 Hillhurst Ave","90027","Bakeries Breakfast & Brunch American (New) ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/-y5man0CneCKjDoWzv8Pvw/o.jpg"
"KazuNori  | The Original Hand Roll Bar","421 S Main St","90013","Sushi Bars Japanese ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/9D63gCmIesyBQO15NNG9Xw/o.jpg"
"Mendocino Farms","175 S Fairfax Ave","90036","Sandwiches Salad ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/4j_CWsOhQO512XHfzHRAYA/o.jpg"
"Hog's Head Pub","100 Universal City Plz","91608","Pubs British ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/BMtK0lUq0fS9Kyd3VMtvRg/o.jpg"
"Chinchikurin","2119 Sawtelle Blvd","90025","Japanese ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/dwlSlIv0Hvlj-xRZ6oAEbg/o.jpg"
"Pinches Tacos","8200 W Sunset Blvd","90046","Mexican ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/IJGOshRYGlVYLMWh31Wyvg/o.jpg"
"Tatsu Ramen","7111 Melrose Ave","90046","Ramen ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/ocrE0sRjOB-ZuMDsJ7YhKw/o.jpg"
"Versailles","1415 S La Cienega Blvd","90035","Cuban Chicken Wings Sandwiches ",0,0,2,"https://s3-media4.fl.yelpcdn.com/bphoto/Iqb7VQf5mMLMXCnxT5P24A/o.jpg"
"Ohana BBQ","11269 Ventura Blvd","91604","Barbeque Hawaiian Korean ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/w1Ik_ZDgdoPLqujm6F39pQ/o.jpg"
"Larchmont Village Wine Spirits & Cheese","223 N Larchmont Blvd","90004","Beer, Wine & Spirits Sandwiches Cheese Shops ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/br_MYfLGbGqIlL5EmqgsiQ/o.jpg"
"Denim The Eatery","227 E Pico Blvd","90015","Comfort Food Barbeque Salad ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/EUOJnmNUU5iHASdzouNj1A/o.jpg"
"Lemonade - Beverly","9001 Beverly Blvd","90048","American (New) ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/Bel26oOuQrhEB4nalu7IQg/o.jpg"
"Pampas Grill","6333 W 3rd St","90036","Brazilian ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/FwRacs-wBshZDtNnyrnUtA/o.jpg"
"Sticky Rice","317 S Broadway","90013","Thai ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/Lg-Z1hFVEjTR15mxJKZAtA/o.jpg"
"Hokkaido Ramen Santouka","3760 S Centinela Ave","90066","Ramen Noodles ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/ALMIBCMnvREsSPLA8NC-Mw/o.jpg"
"PASTA e PASTA by Allegro","432 E 2nd St","90012","Italian Japanese ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/PbrLWQM1WujoZbclgmAEAA/o.jpg"
"The Butcher's Daughter","1205 Abbot Kinney Blvd","90291","Vegetarian Cafes Gluten-Free ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/y7e1_OgW3iMmvEmt6jQvhA/o.jpg"
"Oh My Burger","2142 W El Segundo Blvd","90249","Burgers American (New) ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/nClnKtT7But_D_EN16x68g/o.jpg"
"Cha Cha Chicken","1906 Ocean Ave","90405","Caribbean New Mexican Cuisine Chicken Shop ",0,0,2,"https://s3-media4.fl.yelpcdn.com/bphoto/_evfYBB0_yZ5Pf-x5-4N9g/o.jpg"
"Eat This Cafe","6547 Santa Monica Blvd","90038","Breakfast & Brunch Sandwiches Salad ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/Qfsjtc6j3cblq4YNLOtWsw/o.jpg"
"Revolutionario: North African Tacos","1436 W Jefferson Blvd","90007","African Mexican Halal ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/LSpOmOiWmEw_wrifJmA38A/o.jpg"
"Rays Texas BBQ","6038 Santa Fe Ave","90255","Barbeque Smokehouse Salad ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/Ql23pKC6iTbf0ngKjYif7g/o.jpg"
"Western Doma Noodles","429 N Western Ave","90004","Korean Noodles ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/9TQ2_cr4ZHd7PN1ujLtZTw/o.jpg"
"MAC'D","1570 S Western Ave","90006","American (New) ",0,0,0,"https://s3-media3.fl.yelpcdn.com/bphoto/_FJkT8bb6TJv6UTlXYGPxA/o.jpg"
"Shaka Shack Burgers","1701 Ocean Park Blvd","90405","Burgers ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/qgSxzqtIM_706k2HWVWwrQ/o.jpg"
"Shake Shack","6201 Hollywood Blvd","90028","Burgers ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/x0F2T6Bo2kBSivyPwMQliw/o.jpg"
"Toranj","10861 Lindbrook Dr","90024","Persian/Iranian ",0,0,0,"https://s3-media1.fl.yelpcdn.com/bphoto/9TRQDuw---QeCtQpDWWqmQ/o.jpg"
"Sorra","1550 N El Centro Ave","90028","Japanese Mexican ",0,0,0,"https://s3-media1.fl.yelpcdn.com/bphoto/DM8RqufsAgRQc9Eg4wmnMA/o.jpg"
"Empanada's Place","3811 Sawtelle Blvd","90066","Argentine Empanadas ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/3vO9cho5Qcmt25E4g0iuzQ/o.jpg"
"The Griddle Cafe","7916 W Sunset Blvd","90046","Breakfast & Brunch Coffee & Tea Sandwiches ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/ltbTeMTtJFjpdEriqQGpZw/o.jpg"
"Alcove Café & Bakery","1929 Hillhurst Ave","90027","Bakeries Breakfast & Brunch American (New) ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/-y5man0CneCKjDoWzv8Pvw/o.jpg"
"KazuNori  | The Original Hand Roll Bar","421 S Main St","90013","Sushi Bars Japanese ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/9D63gCmIesyBQO15NNG9Xw/o.jpg"
"Mendocino Farms","175 S Fairfax Ave","90036","Sandwiches Salad ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/4j_CWsOhQO512XHfzHRAYA/o.jpg"
"Hog's Head Pub","100 Universal City Plz","91608","Pubs British ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/BMtK0lUq0fS9Kyd3VMtvRg/o.jpg"
"Chinchikurin","2119 Sawtelle Blvd","90025","Japanese ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/dwlSlIv0Hvlj-xRZ6oAEbg/o.jpg"
"Pinches Tacos","8200 W Sunset Blvd","90046","Mexican ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/IJGOshRYGlVYLMWh31Wyvg/o.jpg"
"Tatsu Ramen","7111 Melrose Ave","90046","Ramen ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/ocrE0sRjOB-ZuMDsJ7YhKw/o.jpg"
"Versailles","1415 S La Cienega Blvd","90035","Cuban Chicken Wings Sandwiches ",0,0,2,"https://s3-media4.fl.yelpcdn.com/bphoto/Iqb7VQf5mMLMXCnxT5P24A/o.jpg"
"Ohana BBQ","11269 Ventura Blvd","91604","Barbeque Hawaiian Korean ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/w1Ik_ZDgdoPLqujm6F39pQ/o.jpg"
"Larchmont Village Wine Spirits & Cheese","223 N Larchmont Blvd","90004","Beer, Wine & Spirits Sandwiches Cheese Shops ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/br_MYfLGbGqIlL5EmqgsiQ/o.jpg"
"Denim The Eatery","227 E Pico Blvd","90015","Comfort Food Barbeque Salad ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/EUOJnmNUU5iHASdzouNj1A/o.jpg"
"Lemonade - Beverly","9001 Beverly Blvd","90048","American (New) ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/Bel26oOuQrhEB4nalu7IQg/o.jpg"
"Pampas Grill","6333 W 3rd St","90036","Brazilian ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/FwRacs-wBshZDtNnyrnUtA/o.jpg"
"Sticky Rice","317 S Broadway","90013","Thai ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/Lg-Z1hFVEjTR15mxJKZAtA/o.jpg"
"Hokkaido Ramen Santouka","3760 S Centinela Ave","90066","Ramen Noodles ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/ALMIBCMnvREsSPLA8NC-Mw/o.jpg"
"PASTA e PASTA by Allegro","432 E 2nd St","90012","Italian Japanese ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/PbrLWQM1WujoZbclgmAEAA/o.jpg"
"The Butcher's Daughter","1205 Abbot Kinney Blvd","90291","Vegetarian Cafes Gluten-Free ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/y7e1_OgW3iMmvEmt6jQvhA/o.jpg"
"Oh My Burger","2142 W El Segundo Blvd","90249","Burgers American (New) ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/nClnKtT7But_D_EN16x68g/o.jpg"
"Cha Cha Chicken","1906 Ocean Ave","90405","Caribbean New Mexican Cuisine Chicken Shop ",0,0,2,"https://s3-media4.fl.yelpcdn.com/bphoto/_evfYBB0_yZ5Pf-x5-4N9g/o.jpg"
"La Fonda of Inglewood Restaurant","4649 W Century Blvd","90304","Mexican ",0,0,1,"https://s3-media1.fl.yelpcdn.com/bphoto/Rkas4cgmRLaqUIrGPfAE0Q/o.jpg"
"Paprika","7119 Beverly Blvd","90036","Mediterranean ",0,0,0,"https://s3-media2.fl.yelpcdn.com/bphoto/K0XxmFRvAct4xAE6_CXafQ/o.jpg"
"Ta-eem Grill","7422 Melrose Ave","90046","Mediterranean Kosher ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/zJmTrwfLH_8wKxe9NumvNg/o.jpg"
"Mimimyunga","450 S Western Ave","90020","Japanese Asian Fusion Noodles ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/Pc6XnQz3n2lOH1JuBwULiA/o.jpg"
"Gushi","978 Gayley Ave","90024","Korean ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/qCnQD6vISJ9mdWEcGJ6mFQ/o.jpg"
"La Cevicheria","3809 W Pico Blvd","90019","Seafood ",0,0,2,"https://s3-media4.fl.yelpcdn.com/bphoto/AZ0b3I3H3BbaUR-ukbM9xw/o.jpg"
"Marugame Udon","8500 Beverly Blvd","90048","Japanese Noodles ",0,0,0,"https://s3-media4.fl.yelpcdn.com/bphoto/Nah7fjVwYm0CKthYg8XMVg/o.jpg"
"Ohana Superette","2852 W Sunset Blvd","90026","Hawaiian Seafood ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/FCQPwXmflL8SsPDQ_KDCbw/o.jpg"
"Woon","2920 W Temple St","90026","Chinese ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/Pg5EoHYUqsWMdBcnJp_V9g/o.jpg"
"Astro Burger","7475 Santa Monica Blvd","90046","Burgers American (Traditional) Mexican ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/MRDmXSwiFUhC9lumhty7vQ/o.jpg"
"Nashville Hot Chicken","1921 N Highland Ave","90068","Street Vendors Chicken Shop ",0,0,0,"https://s3-media3.fl.yelpcdn.com/bphoto/RYJ2KYRofvc-W4nQShM73Q/o.jpg"
"Wei's Cuisine Kitchen","345 E Main St","91801","Chinese ",0,0,0,"https://s3-media1.fl.yelpcdn.com/bphoto/yExDRXtR9cZdj8LI_iYyzw/o.jpg"
"Malibu Farm Restaurant","23000 Pacific Coast Hwy","90265","Salad Sandwiches Burgers ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/bXvrWTcoapCXLWbfxggHQA/o.jpg"
"El Cochinito Restaurant","3508 W Sunset Blvd","90026","Cuban ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/oXxe5s6F0HBeT1LGjk7AbQ/o.jpg"
"Mitsuru Cafe","117 Japanese Village Plz Mall","90012","Japanese ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/-CGH8CmDWvkg0Agb4TrH3Q/o.jpg"
"Monarca Pasta & Grill","2703 S Vermont Ave","90007","Italian ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/-9wqAxaDW9SqQL9OJEb05Q/o.jpg"
"Tender Greens","6290 Sunset Blvd","90028","American (New) Salad Sandwiches ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/1MFJJ_DoRW3ZzEIn4zGNnQ/o.jpg"
"Wingopolis","740 Centinela Ave","90302","Chicken Wings ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/3iHa0Lczev2aenPXUJZLrg/o.jpg"
"El Primo Tacos","845 Lincoln Blvd","90291","Street Vendors Tacos ",0,0,1,"https://s3-media1.fl.yelpcdn.com/bphoto/3yloIs6kEaWJTWTnG8bckw/o.jpg"
"The Dog Cafe","240 N Virgil Ave","90004","Pet Adoption Themed Cafes ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/4AU35FqdRJsbfPvIYGcblQ/o.jpg"
"Pampas Grill","6333 W 3rd St","90036","Brazilian ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/FwRacs-wBshZDtNnyrnUtA/o.jpg"
"Sticky Rice","317 S Broadway","90013","Thai ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/Lg-Z1hFVEjTR15mxJKZAtA/o.jpg"
"All About the Bread","7111 Melrose Ave","90046","Sandwiches ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/rXJxiaiI9y2YAyxbSICYfA/o.jpg"
"Hokkaido Ramen Santouka","3760 S Centinela Ave","90066","Ramen Noodles ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/ALMIBCMnvREsSPLA8NC-Mw/o.jpg"
"PASTA e PASTA by Allegro","432 E 2nd St","90012","Italian Japanese ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/PbrLWQM1WujoZbclgmAEAA/o.jpg"
"The Butcher's Daughter","1205 Abbot Kinney Blvd","90291","Vegetarian Cafes Gluten-Free ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/y7e1_OgW3iMmvEmt6jQvhA/o.jpg"
"Cha Cha Chicken","1906 Ocean Ave","90405","Caribbean New Mexican Cuisine Chicken Shop ",0,0,2,"https://s3-media4.fl.yelpcdn.com/bphoto/_evfYBB0_yZ5Pf-x5-4N9g/o.jpg"
"La Fonda of Inglewood Restaurant","4649 W Century Blvd","90304","Mexican ",0,0,1,"https://s3-media1.fl.yelpcdn.com/bphoto/Rkas4cgmRLaqUIrGPfAE0Q/o.jpg"
"Paprika","7119 Beverly Blvd","90036","Mediterranean ",0,0,0,"https://s3-media2.fl.yelpcdn.com/bphoto/K0XxmFRvAct4xAE6_CXafQ/o.jpg"
"Ta-eem Grill","7422 Melrose Ave","90046","Mediterranean Kosher ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/zJmTrwfLH_8wKxe9NumvNg/o.jpg"
"Mimimyunga","450 S Western Ave","90020","Japanese Asian Fusion Noodles ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/Pc6XnQz3n2lOH1JuBwULiA/o.jpg"
"Dialog Cafe","8766 Holloway Dr","90069","Cafes Breakfast & Brunch ",0,0,1,"https://s3-media1.fl.yelpcdn.com/bphoto/3XQl8zxTJZb2Ma5ehnDmeA/o.jpg"
"Gushi","978 Gayley Ave","90024","Korean ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/qCnQD6vISJ9mdWEcGJ6mFQ/o.jpg"
"La Cevicheria","3809 W Pico Blvd","90019","Seafood ",0,0,2,"https://s3-media4.fl.yelpcdn.com/bphoto/AZ0b3I3H3BbaUR-ukbM9xw/o.jpg"
"Marugame Udon","8500 Beverly Blvd","90048","Japanese Noodles ",0,0,0,"https://s3-media4.fl.yelpcdn.com/bphoto/Nah7fjVwYm0CKthYg8XMVg/o.jpg"
"Ohana Superette","2852 W Sunset Blvd","90026","Hawaiian Seafood ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/FCQPwXmflL8SsPDQ_KDCbw/o.jpg"
"Astro Burger","7475 Santa Monica Blvd","90046","Burgers American (Traditional) Mexican ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/MRDmXSwiFUhC9lumhty7vQ/o.jpg"
"Nashville Hot Chicken","1921 N Highland Ave","90068","Street Vendors Chicken Shop ",0,0,0,"https://s3-media3.fl.yelpcdn.com/bphoto/RYJ2KYRofvc-W4nQShM73Q/o.jpg"
"Bolt","5648 Hollywood Blvd","90028","Coffee & Tea Breakfast & Brunch Burgers ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/zjMHd0b32qzqif2j5Csktw/o.jpg"
"Wei's Cuisine Kitchen","345 E Main St","91801","Chinese ",0,0,0,"https://s3-media1.fl.yelpcdn.com/bphoto/yExDRXtR9cZdj8LI_iYyzw/o.jpg"
"El Cochinito Restaurant","3508 W Sunset Blvd","90026","Cuban ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/oXxe5s6F0HBeT1LGjk7AbQ/o.jpg"
"Pasta Sisters - Culver City","3280 Helms Ave","90232","Italian Wine Bars ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/mbyx4UJR1cggXByjsiZoTA/o.jpg"
"Mitsuru Cafe","117 Japanese Village Plz Mall","90012","Japanese ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/-CGH8CmDWvkg0Agb4TrH3Q/o.jpg"
"Monarca Pasta & Grill","2703 S Vermont Ave","90007","Italian ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/-9wqAxaDW9SqQL9OJEb05Q/o.jpg"
"Tender Greens","6290 Sunset Blvd","90028","American (New) Salad Sandwiches ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/1MFJJ_DoRW3ZzEIn4zGNnQ/o.jpg"
"Wingopolis","740 Centinela Ave","90302","Chicken Wings ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/3iHa0Lczev2aenPXUJZLrg/o.jpg"
"El Primo Tacos","845 Lincoln Blvd","90291","Street Vendors Tacos ",0,0,1,"https://s3-media1.fl.yelpcdn.com/bphoto/3yloIs6kEaWJTWTnG8bckw/o.jpg"
"The Dog Cafe","240 N Virgil Ave","90004","Pet Adoption Themed Cafes ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/4AU35FqdRJsbfPvIYGcblQ/o.jpg"
"The Serving Spoon","1403 Centinela Ave","90302","Breakfast & Brunch Soul Food ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/5u0ivMagfX2jAH19X5kvWw/o.jpg"
"Brothers Sandwich Shop","3274 W 6th St","90020","Sandwiches ",0,0,1,"https://s3-media4.fl.yelpcdn.com/bphoto/1NSS8nVUOSbSRFH4DqMCtw/o.jpg"
